code,iso,country,AMP,APR,BCA,BHV,BLC,CDA,CDO,CH4,CHA,COE,CXN,EEZ,FGA,FOG,GDB,GDP,GHG,GHI,GHN,GHP,GIB,GL5,GPC,GRA,GRL,HAD,MPA,MSW,NDA,NOE,NOT,NOX,NXA,OCP,OZD,PAR,PBD,PDN,PMD,POP,PST,REC,SDA,SO2,SOE,SPI,SPU,TBG,TBN,TC5,TCC,TCL,USD,UWD,VOE,WL5,WTA,WTL,WWT
44,BHS,Bahamas,44370.1758207982,9.924773144773807,-0.0097964825363763,0.552107,0.117242552001615,-0.0126859708751244,2120.0,12.4,0.0106799469834884,0.082649117,0.808,622458.21975936,0.043415761500372387,12953.712580152673,0.002610122626365,12097927075.6159,2537.269,1.75588675645912e-07,1823.41866060606,2537.269,-0.0189103810269761,0.447239000000081,30764.1159665552,1106.04037,8.17841696771881e-05,18.1507216881094,7.12821751120124,0.6347,-0.0194615690904187,0.000808765,0.293,17.8227176661964,-0.0075355987105876,0.002387341,5.55451168165807,0.221756,89.5882063419119,29.2425267787974,788.281153032945,393248.0,2.2804819277108437,0.7515,-0.108079232432177,2.16967313523096,0.001435063,38.55,2.9127710843373493,16.9999975506795,16.9998962112113,12749.0,2890.0,0.0077797813557408,24.1698757440029,141.073375211422,0.001495708,0.358103999999912,2295.535794,2.83287795726938e-05,0.174214280808331
48,BHR,Bahrain,78.0932565284266,9.924773144773807,0.0044959070441952,0.696725,1.46908060649242,-0.0013020684864494,29900.0,1010.0,0.0339583739024056,0.242437058,0.808,7546.21757160085,0.0084481732730825,386.0,0.0287307581635996,69651497026.7846,58014.62,7.84495033665379e-07,81603.8131696969,58014.62,-0.0205347209450329,541.3437357712127,40933.3526644217,67441.77525922241,0.003201023629010216,7.12258332808128,1.03486621989697,0.097,0.0366605377064613,0.039550212,0.94,53.3786679677802,0.0115171405797372,0.00092034,65.8287459912033,0.0362394333333333,126.051004663266,2546.4890401923,2216.43056224047,1701583.0,2.2804819277108437,0.8593,0.0208801166867718,41.4783357225015,0.035889673,0.0,2.9127710843373493,2.49373251263988,2.49373251263988,0.0,0.0,0.005475921358618431,22.7788066851187,118.709325988441,0.027446961,0.0,0.435979,0.0,0.88
50,BGD,Bangladesh,3370.27354103774,5.136498522,0.0192814359193854,0.265444,49.092553379605,0.0616747896491663,98900.0,3980.0,0.0122902946502272,0.701320834,0.808,112793.932700808,0.043415761500372387,12953.712580152673,0.0671416581631046,793489049407.076,236094.0,3.04607183020931e-07,424199.67030303,236094.0,-0.0354683091883774,4.21602399999995,4818.09473660531,1020.17507,0.0005689404705736,2343.59165925066,2.98799187184791,0.9425,0.0133459375269305,0.028980404,106.0,807.382487754294,0.0423030570973488,0.105916576,145.776618694588,0.0329854,537.678769283279,1173.80914007972,1692.8710655447,164689383.0,3.02,0.8428,0.0843013733638616,282.452643862923,0.023096158,24.67,3.02,15.1145931001653,3.089784507306,119879.0,22772.0,0.0109231048191267,482.215986896422,725.003687113064,0.045437048,3.84150039999997,363.046088,0.0021281270329945,0.0
51,ARM,Armenia,0.0,2.921772914,0.0300747009732156,0.430332,0.612400018361914,0.0315798462152947,6660.0,61.1,0.0099451091294342,0.160551011,0.808,0.0,0.0597916543558143,1060.0,0.0367482543601292,37314925270.5811,10591.31,2.62264237943297e-07,20042.8342424243,10591.31,-0.008296627773101,65.5281529999997,12592.6353675009,3166.02984,0.0043645178987178,48.7535905045392,7.518604097278257,0.505,0.065969832215339,0.01180021,4.43,20.6174541947941,0.0261578951007577,0.0,55.5907755953993,0.0750055,173.943176514831,99.8264138046511,1824.30383797048,2963234.0,3.0,0.865,0.0635416844436516,53.2913221979516,0.010229359,50.26,3.0,16.9997195519131,16.999309453079,108.0,19.0,6.03998132079851e-05,80.0875436906141,47.9146943744759,0.011969136,4.49999999929673e-07,12.375572,6.418715001941981e-09,0.044811
52,BRB,Barbados,11.2077970199418,9.924773144773807,0.0020325874042876,0.588388,0.0978953087177281,-0.0396876989655658,1260.0,7.08,-0.0049524438239562,0.074909329,0.808,186188.69778341,0.043415761500372387,12953.712580152673,-0.0052461650349585,3698476984.34943,1521.372,3.38931112823418e-07,344.404393939393,1521.372,-0.0274229263173967,3.00000002617651e-09,12870.0425037649,1.60503395,1.7652648010432e-10,1.17319555027198,0.0060195904227117,0.185,-0.0139678770308095,0.000369498,0.252,11.0521273050848,-0.0185474175382385,0.00037223,0.0382540716848847,0.171537,78.0717147063193,657.201441556839,948.794397693758,287371.0,2.2804819277108437,0.8945,-0.0926347227441452,1.4578508926712,0.000482321,0.78,2.9127710843373493,0.476986724101417,0.476986724101417,131.0,23.0,0.0046869409660107,43.7222330609188,141.88553669776,0.000894294,0.0,0.377463,0.0,0.0
56,BEL,Belgium,1242.35163467873,33.19313336,-0.112474171890574,0.341045,3.94408669658417,-0.0083095677209676,104000.0,686.0,-0.0054910777287994,0.157102356,0.808,3487.99333418241,0.020950471463475,4420.0,0.0105113535391237,557114998004.596,135706.0,2.28280212300582e-07,111017.825454545,135706.0,-0.0195195664451734,63.7609710000006,48210.0331113443,4467.18308,0.0030324218627463,0.613446064645517,35.617947503043,0.0172,-0.0190203985948781,0.021751721,31.6,156.603973582694,-0.0843648550747083,0.003478149,18.2220866807248,0.199468,88.2654900498195,376.999646642634,342.43863373191,11555997.0,3.65,0.6826,-0.0959239340520351,35.2716428675302,0.003650112,70.075,3.65,15.3889985514459,15.3889985514459,24484.0,5448.0,0.0053599829244131,2.47670767766771,4.11966240042225,0.003790383,4.68494059999999,105.688782,0.0098373050028274,0.6816
60,BMU,Bermuda,0.0008365114456437,9.924773144773807,-0.0063192413887782,0.657698,0.0234772924267498,0.024957131866480273,180283.817635468,1769.7034270935962,0.007220692724283166,0.088503751,0.808,465727.317958053,0.043415761500372387,12953.712580152673,0.02654392522916367,675597446832.1637,250973.8485200936,5.394391850979916e-07,353041.9379850016,250973.8485200936,-0.015990366955703182,541.3437357712127,19405.30029441189,67441.77525922241,0.003201023629010216,16.8988656225762,1.79613995870243e-07,0.0234,0.005121366644986835,0.00049973,51.99562385714284,2.78834540549325,-0.0543508488798926,0.000269814,10.7199823915581,0.0581658333333333,45.6855761179477,936.175879119225,163.5480229697,63903.0,2.2804819277108437,0.8552,-0.0274867965604634,0.421589129392233,0.000509101,46.60120786516853,2.9127710843373493,2.26550544577042,2.26550544577042,0.0,0.0,0.0,17.0173084087283,129.195597078601,0.00089306,1.51000000059298e-07,7.292413,4.141290322767621e-09,0.2482152393921744
64,BTN,Bhutan,0.0,0.260481443,0.01368617409424,0.393664,0.470018542002061,0.0854210164422262,1810.0,36.5,-0.0119112002372494,0.440378274,0.808,0.0,0.043415761500372387,12953.712580152673,0.0458976019330688,8417592599.55667,2979.704,3.30013051185066e-07,6143.67090303032,2979.704,-0.012277201624784,20.9518909999997,10909.1001689407,4558.39086,0.0009097496211456,1826.77419548761,7.518604097278257,0.3568,0.0019871479061293,0.01045444,0.648,21.8470039481599,0.0156045689776874,0.0,218.243172355998,0.136136,237.196354019749,19.2184195968519,1355.39965016838,771612.0,0.69,0.9829,0.0569726268793322,8.85181976604063,0.006331967,75.44,3.4,17.0,17.0,7597.0,1359.0,0.0005789637334129,386.718589292465,504.759877300402,0.05118808,0.086686408,0.774481,0.0287789221332486,0.0
68,BOL,Bolivia,0.0,9.746430109,0.0111929562388708,0.576198,5.53898284351728,0.041435673883248,21600.0,1230.0,0.0154244154676546,0.161268895,0.808,0.0,0.0420128001925264,55100.0,0.0387498403179198,92587598073.4578,119383.4,1.18853596761853e-06,218010.313333333,119383.4,-0.0166511605857854,1936.22944000001,7931.75430931062,85045.4997,0.0047188389463436,723.103445933331,7.518604097278257,0.4221,0.0072808430057107,0.002054421,33.8,130.646300150136,0.0348732164761123,0.010388667,25.5346847060924,0.206646,233.389968334619,10.7145072401232,1178.30409522005,11673029.0,1.65,0.6557,0.104432545356671,54.5647989070431,0.000393661,66.57,1.65,16.4311312664657,16.5104642539745,2530105.0,431267.0,0.0077308939229858,153.341499417324,293.650731569093,0.13558757,1286.282273,28228.428927,0.0092117938067432,0.03509
70,BIH,Bosnia and Herzegovina,0.0,10.6086399,-0.0312985594271376,0.406786,1.86146098051597,-0.0006206334037418,24500.0,195.0,0.0367345134050157,0.148627646,0.808,12.9862039109008,0.0481896743751358,1510.0,0.0221365904684647,47046333236.6377,32640.78,6.63777566226383e-07,39293.9173333333,32640.78,-0.0153631784827726,4.92943399999967,14339.8311811662,5257.85178,0.0001940930812845,449.965159353365,0.0,0.6552,0.0002170425425569,0.007695127,4.86,69.6897820339318,0.0102401725180565,0.006269516,24.0054623314741,0.161457,240.700723798475,64.2459471669402,1415.34445988918,3280815.0,3.71,0.762,0.0326042719833524,320.466189561668,0.011734278,23.25,3.71,4.50363070552232,3.55313136588715,9706.0,1875.0,0.0006989695851731,20.6658582599883,67.5270298649636,0.018497926,0.0,72.188212,0.0,0.01147
72,BWA,Botswana,0.0,0.01752933,0.0206543255350675,0.571964,4.07716455280116,0.0596108691963766,6890.0,124.0,-0.211512453137889,0.131159261,0.808,0.0,0.043415761500372387,12953.712580152673,0.0304661346875912,37720084925.348,11742.46,2.86733748371547e-07,0.0,11742.46,-0.103597211431314,102.61419,16040.0084730125,29739.7978,0.0006255676751408,1487.00493328848,7.518604097278257,0.695,-0.290854926472219,0.003805715,5.42,49.170334054251,0.0574656520733765,0.002613333,41.0895326212804,0.230073,273.654984742157,4.04852362883575,2117.92113813429,2351625.0,0.13,0.7895,0.0359343415849613,71.414782387913,0.005450139,92.34,3.75,17.0,17.0,24.0,9.0,4.67357966992844e-05,783.324699748299,1220.04441569288,0.052748995,7.13106599999992,7640.358719,0.0001859120720548,0.0095
